,chart_week,list_position,track_id,name_x,duration_ms,release_date,album_type,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_id,name_y,popularity,followers
1524,2021-04-03,43,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118
1525,2021-04-03,43,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,85,5740337
1526,2021-04-03,43,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118
1527,2021-04-10,72,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,85,5740337
1528,2021-04-10,72,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118
1529,2021-04-10,72,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,85,5740337
1530,2021-04-10,72,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118
1531,2021-04-17,92,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,85,5740337
1532,2021-04-17,92,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118
1533,2021-04-17,92,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,85,5740337
1534,2021-04-17,92,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),141805,2021-07-27,album,True,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,4.0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91,77957118
1535,2021-05-08,1,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1536,2021-05-08,1,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1537,2021-05-15,1,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1538,2021-05-15,1,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1539,2021-02-20,4,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1540,2021-02-20,4,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1541,2021-05-22,4,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1542,2021-05-22,4,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1543,2021-03-27,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1544,2021-03-27,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1545,2021-04-03,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1546,2021-04-03,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1547,2021-04-24,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1548,2021-04-24,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1549,2021-06-12,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1550,2021-06-12,5,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1551,2021-02-27,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1552,2021-02-27,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1553,2021-03-06,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1554,2021-03-06,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1555,2021-03-13,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1556,2021-03-13,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1557,2021-04-10,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1558,2021-04-10,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1559,2021-04-17,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1560,2021-04-17,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1561,2021-05-01,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1562,2021-05-01,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1563,2021-06-19,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1564,2021-06-19,6,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1565,2021-03-20,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1566,2021-03-20,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1567,2021-06-05,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1568,2021-06-05,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1569,2021-06-26,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1570,2021-06-26,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1571,2021-07-03,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1572,2021-07-03,7,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1573,2021-02-13,8,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1574,2021-02-13,8,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1575,2021-05-29,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1576,2021-05-29,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1577,2021-07-10,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1578,2021-07-10,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1579,2021-07-17,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1580,2021-07-17,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1581,2021-07-24,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1582,2021-07-24,9,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1583,2021-07-31,10,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1584,2021-07-31,10,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1585,2021-08-14,10,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1586,2021-08-14,10,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1587,2021-09-04,10,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1588,2021-09-04,10,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1589,2021-08-07,11,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1590,2021-08-07,11,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1591,2021-08-21,11,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1592,2021-08-21,11,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1593,2021-08-28,11,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1594,2021-08-28,11,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1595,2021-09-25,12,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1596,2021-09-25,12,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1597,2021-10-02,12,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1598,2021-10-02,12,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1599,2021-10-09,12,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1600,2021-10-09,12,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1601,2021-10-23,13,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1602,2021-10-23,13,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1603,2021-02-06,14,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1604,2021-02-06,14,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1605,2021-09-11,14,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1606,2021-09-11,14,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1607,2021-10-16,14,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1608,2021-10-16,14,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1609,2022-05-07,16,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1610,2022-05-07,16,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1611,2022-03-19,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1612,2022-03-19,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1613,2022-03-26,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1614,2022-03-26,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1615,2022-04-02,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1616,2022-04-02,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1617,2022-04-09,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1618,2022-04-09,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
1619,2021-10-30,17,5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,2020-03-20,album,True,0.679,0.825,0.0,-5.487,1.0,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,4.0,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,96,92598894
