,artist_id,track_id
200,06HL4z0CvFAxyc27GXpf02,045ZeOHPIzhxxsm8bq5kyE
201,06HL4z0CvFAxyc27GXpf02,1K39ty6o1sHwwlZwO6a7wK
202,06HL4z0CvFAxyc27GXpf02,6GXgd1BPD9bUpqw5AntGV5
203,06HL4z0CvFAxyc27GXpf02,3pv7Q5v2dpdefwdWIvE7yH
204,06HL4z0CvFAxyc27GXpf02,2vPMoMDXxu9uX1igWZmXSG
205,06HL4z0CvFAxyc27GXpf02,2ByBBvpR9b7IynvRmnG7kG
206,06HL4z0CvFAxyc27GXpf02,43y1WpBdnEy5TR9aZoSQL9
207,06HL4z0CvFAxyc27GXpf02,2f0GI2ZLUtbGqFx8t2Gk6A
208,06HL4z0CvFAxyc27GXpf02,2ve0kuaWUCt4Zx8x4bf1MR
209,06HL4z0CvFAxyc27GXpf02,75W3SngKzTuoQ94uLf3y82
210,06HL4z0CvFAxyc27GXpf02,4UwqOWDpdeIDVQDuKT6iza
211,06HL4z0CvFAxyc27GXpf02,3CWq0pAKKTWb0K4yiglDc4
212,06HL4z0CvFAxyc27GXpf02,2OzhQlSqBEmt7hmkYxfT6m
213,06HL4z0CvFAxyc27GXpf02,2F3N9tdombb64aW6VtZOdo
214,06HL4z0CvFAxyc27GXpf02,4q5YezDOIPcoLr8R81x9qy
215,06HL4z0CvFAxyc27GXpf02,3NMrVbIVWT3fPXBj0rNDKG
216,06HL4z0CvFAxyc27GXpf02,3Vevii7qKqrmW8CcyzBHDl
217,06HL4z0CvFAxyc27GXpf02,2XXwLdtuAcE0HSCu61ijAb
218,06HL4z0CvFAxyc27GXpf02,5og4Qzt92jJzVDkOtSEilb
219,06HL4z0CvFAxyc27GXpf02,3ZVFcD8Wlw9T9klGqmJf9F
220,06HL4z0CvFAxyc27GXpf02,6kl8thRysTeVV3WvKxgZAy
221,06HL4z0CvFAxyc27GXpf02,0W0iAC1VGlB82PI6elxFYf
222,06HL4z0CvFAxyc27GXpf02,3fO566xJgwxIa3qGCGBvIC
